Entry ID	travelerNames	birthDate	deathDate	gender	tourStartYear	tourEndYear	placeOfVisit	coordinates	visitStartYear	visitStartMonth	visitStartDay	visitEndYear	visitEndMonth	visitEndDay	markers	travelIndex
2665	D. Jeffereys			Male	1741	1741	Rimini	44.05755,12.56528	1741	7		1741	8			8
2665	D. Jeffereys			Male	1741	1741	Ravenna	44.4183598,12.2035294	1741	8	15	1741	8	15		9
2665	D. Jeffereys			Male	1741	1741	Venice	45.43811,12.31814957	1741	8		1741	8		late	10
2665	D. Jeffereys			Male	1741	1741	Milan	45.4654219,9.1859243	1741	9		1741	12	4		11
2666.1	Mr James Jefferies			Male	1793	1795	Naples	40.840141,14.25226021	1793	3	3	1793	3	3	by	0
2666.1	Mr James Jefferies			Male	1793	1795	Naples	40.840141,14.25226021	1794	2		1794	2		c.	1
2666.1	Mr James Jefferies			Male	1793	1795	Venice	45.43811,12.31814957	1794	6	28	1794	6	28	by	2
2666.1	Mr James Jefferies			Male	1793	1795	Verona	45.43815833,10.99374167	1794	7	28	1794	8	30		3
2666.1	Mr James Jefferies			Male	1793	1795	Venice	45.43811,12.31814957	1795	1	17	1795	3	13		4
2666.2	Mrs James Jefferies			Female	1793	1795	Naples	40.840141,14.25226021	1793	3	3	1793	3	3	by	0
2666.2	Mrs James Jefferies			Female	1793	1795	Naples	40.840141,14.25226021	1794	2		1794	2		c.	1
2666.2	Mrs James Jefferies			Female	1793	1795	Venice	45.43811,12.31814957	1794	6	28	1794	6	28	by	2
2666.2	Mrs James Jefferies			Female	1793	1795	Verona	45.43815833,10.99374167	1794	7	28	1794	8	30		3
2666.2	Mrs James Jefferies			Female	1793	1795	Venice	45.43811,12.31814957	1795	1	17	1795	3	13		4
2667	Thomas Jefferson	1743	1826	Male	1787	1787	Nice	43.70313,7.26608	1787	4	12	1787	4	12		0
2667	Thomas Jefferson	1743	1826	Male	1787	1787	Turin	45.06666667,7.7	1787	4	16	1787	4	16		1
2667	Thomas Jefferson	1743	1826	Male	1787	1787	Milan	45.4654219,9.1859243	1787	4	20	1787	4	23		2
2667	Thomas Jefferson	1743	1826	Male	1787	1787	Pavia	45.18528056,9.155	1787	4	23	1787	4	23		3
2667	Thomas Jefferson	1743	1826	Male	1787	1787	Genoa	44.40718611,8.933983333	1787	4	25	1787	4	28		4
2667	Thomas Jefferson	1743	1826	Male	1787	1787	Nice	43.70313,7.26608	1787	5	1	1787	5	1		5
2668	James Jefferys	1751	1784	Male	1775	1781	Leghorn	43.55,10.31666667	1775	1		1775	10		?	0
2668	James Jefferys	1751	1784	Male	1775	1781	Rome	41.89305556,12.48277778	1775	10	7	1777	2		?; -	1
2668	James Jefferys	1751	1784	Male	1775	1781	Florence	43.77138889,11.25416667	1777	2		1777	12		?	2
2668	James Jefferys	1751	1784	Male	1775	1781	Rome	41.89305556,12.48277778	1777	12	13	1777	12	13	by; -; ?	3
2668	James Jefferys	1751	1784	Male	1775	1781	London	51.50853,-0.12574	1781	9		1781	9		by	4
2669	Jacobus St John Jefferyes			Male	1756	1756	Padua	45.40638889,11.87777778	1756	4	25	1756	4	25		0
2670	Jefferys			Male	1739	1739	Florence	43.77138889,11.25416667	1739	7	15	1739	7	15		0
2671	Jeffes			Male	1710	1711	Florence	43.77138889,11.25416667	1710	12	14	1711	2	15	-	0
2672	Jeffrey			Male	1755	1755	Rome	41.89305556,12.48277778	1755			1755				0
2673	Thomas Jeffreys			Male	1734	1734	Leghorn	43.55,10.31666667	1734	1		1734	1		-	0
2673	Thomas Jeffreys			Male	1734	1734	Civitavecchia	42.0924239,11.7954132	1734	1		1734	5			1
2673	Thomas Jeffreys			Male	1734	1734	Rome	41.89305556,12.48277778	1734	1		1734	5			2
2673	Thomas Jeffreys			Male	1734	1734	Leghorn	43.55,10.31666667	1734	5		1734	5			3
2674	Jeffreys			Male	1733	1734	Florence	43.77138889,11.25416667	1733	6		1733	6		by	0
2674	Jeffreys			Male	1733	1734	Rome	41.89305556,12.48277778	1733	11		1733	11			1
2674	Jeffreys			Male	1733	1734	Padua	45.40638889,11.87777778	1734	5	7	1734	5	7		2
2675	Joseph Jeffry			Male	1795	1795	Venice	45.43811,12.31814957	1795	1	10	1795	4	11		0
2675.1	Mrs Jeffry			Female	1795	1795	Venice	45.43811,12.31814957	1795	1	10	1795	4	11		0
2676	Thomas Jemisson			Male	1723	1723	Rome	41.89305556,12.48277778	1723	10	23	1723	10	23		0
2677	Anna Maria Jenkins			Female	1788	1794	Rome	41.89305556,12.48277778	1788			1794			-	0
2677	Anna Maria Jenkins			Female	1770	1770	Venice	45.43811,12.31814957	1770	8	2	1770	8	2	-	1
2678	James Jenkins			Male	1781	1781	Rome	41.89305556,12.48277778	1781			1781				0
2679	John Jenkins	1754		Male	1778	1778	Rome	41.89305556,12.48277778	1778			1778				0
2680	Thomas Jenkins	1722	1798	Male	1751	1798	Rome	41.89305556,12.48277778	1751			1798				0
2680	Thomas Jenkins	1722	1798	Male	1751	1798	England	51.50722222,-0.1275	1769			1769				1
2680	Thomas Jenkins	1722	1798	Male	1751	1798	England	51.50722222,-0.1275	1788			1788				2
2680	Thomas Jenkins	1722	1798	Male	1751	1798	Leghorn	43.55,10.31666667	1795			1795				3
2680	Thomas Jenkins	1722	1798	Male	1751	1798	Siena	43.31833333,11.33138889	1795			1795				4
2681	Hon. Robert Banks Jenkinson	1770	1828	Male	1790	1791	Naples	40.840141,14.25226021	1790	12		1791	7			0
2681	Hon. Robert Banks Jenkinson	1770	1828	Male	1790	1791	Rome	41.89305556,12.48277778	1791	7		1791	7			1
2682	William Jennens			Male	1722	1722	Rome	41.89305556,12.48277778	1722	1		1722	5			0
2682	William Jennens			Male	1722	1722	Padua	45.40638889,11.87777778	1722	5	8	1722	5	9		1
2682	William Jennens			Male	1722	1722	Venice	45.43811,12.31814957	1722	5		1722	5			2
2682	William Jennens			Male	1722	1722	Bologna	44.504822,11.34517956	1722	6	2	1722	6	2	by	3
2683	Robert Jenner	1776	1824	Male	1797	1797	Florence	43.77138889,11.25416667	1797			1797				0
2683	Robert Jenner	1776	1824	Male	1797	1797	Venice	45.43811,12.31814957	1797			1797				1
2684	Henry Constantine Jennings	1731	1819	Male	1753	1761	Rome	41.89305556,12.48277778	1753			1761	3		c.; -	0
2684	Henry Constantine Jennings	1731	1819	Male	1753	1761	Venice	45.43811,12.31814957	1761	3		1761	3		c.; -	1
2685	Jennings			Male	1778	1778	Turin	45.06666667,7.7	1778	1		1778	11			0
2685	Jennings			Male	1778	1778	Genoa	44.40718611,8.933983333	1778	11		1778	11			1
2685.1	Travelling companion of Jennings			Female	1778	1778	Turin	45.06666667,7.7	1778	1		1778	11			0
2685.1	Travelling companion of Jennings			Female	1778	1778	Genoa	44.40718611,8.933983333	1778	11		1778	11			1
2686	Francis Jermy	1705	1781	Male	1743	1781	Leghorn	43.55,10.31666667	1743			1781	10	30	-	0
2687	Charles Jerningham	1742	1814	Male	1777	1778	Naples	40.840141,14.25226021	1777	11		1777	11			0
2687	Charles Jerningham	1742	1814	Male	1777	1778	Rome	41.89305556,12.48277778	1778	3		1778	3		c.	1
2687	Charles Jerningham	1742	1814	Male	1790	1790	Rome	41.89305556,12.48277778	1790	1		1790	8			2
2687	Charles Jerningham	1742	1814	Male	1790	1790	Florence	43.77138889,11.25416667	1790	8		1790	8			3
2687	Charles Jerningham	1742	1814	Male	1790	1790	Pisa	43.70853,10.4036	1790	9		1790	9			4
2688	Jerningham		1774	Male	1729	1731	Florence	43.77138889,11.25416667	1729	11	25	1729	11	25	by	0
2688	Jerningham		1774	Male	1729	1731	Rome	41.89305556,12.48277778	1730	4	27	1730	10			1
2688	Jerningham		1774	Male	1729	1731	Tivoli	41.959721,12.79805565	1730	4		1730	10			2
2688	Jerningham		1774	Male	1729	1731	Albano	41.728534,12.658854	1730	4		1730	10			3
2688	Jerningham		1774	Male	1729	1731	Naples	40.840141,14.25226021	1730	10		1730	10			4
2688	Jerningham		1774	Male	1729	1731	Venice	45.43811,12.31814957	1731	5		1731	5			5
2688	Jerningham		1774	Male	1729	1731	Bologna	44.504822,11.34517956	1731	6		1731	6			6
2689	William Villiers, 3rd Earl of Jersey	1707	1769	Male	1728	1729	Padua	45.40638889,11.87777778	1728	11	27	1728	11	27		0
2689	William Villiers, 3rd Earl of Jersey	1707	1769	Male	1728	1729	Rome	41.89305556,12.48277778	1729	2	10	1729	4	17	by	1
2689	William Villiers, 3rd Earl of Jersey	1707	1769	Male	1728	1729	Naples	40.840141,14.25226021	1729	4		1729	5			2
2689	William Villiers, 3rd Earl of Jersey	1707	1769	Male	1728	1729	Rome	41.89305556,12.48277778	1729	5	5	1729	5	5	-	3
2691	Charles Jervas	1675	1739	Male	1700	1709	London	51.50853,-0.12574	1699	1		1699	12			0
2691	Charles Jervas	1675	1739	Male	1700	1709	Rome	41.89305556,12.48277778	1699	12		1709	12		by	1
2691	Charles Jervas	1675	1739	Male	1738	1739	London	51.50853,-0.12574	1738	1		1738	10			2
2691	Charles Jervas	1675	1739	Male	1738	1739	Rome	41.89305556,12.48277778	1738	10		1739	5			3
2692	Capt. John Jervis	1735	1823	Male	1769	1769	Leghorn	43.55,10.31666667	1769			1769				0
2692	Capt. John Jervis	1735	1823	Male	1771	1772	Portsmouth	50.79899,-1.09125	1771	8	13	1771	8	13	dep.	1
2692	Capt. John Jervis	1735	1823	Male	1771	1772	Genoa	44.40718611,8.933983333	1771	9	27	1771	10	12		2
2692	Capt. John Jervis	1735	1823	Male	1771	1772	Leghorn	43.55,10.31666667	1771	10	23	1771	11	18		3
2692	Capt. John Jervis	1735	1823	Male	1771	1772	Pisa	43.70853,10.4036	1771	11	18	1771	11	25		4
2692	Capt. John Jervis	1735	1823	Male	1771	1772	Florence	43.77138889,11.25416667	1771	11	25	1771	11	30		5
2692	Capt. John Jervis	1735	1823	Male	1771	1772	Pisa	43.70853,10.4036	1771	11	30	1771	11	30	-	6
2692	Capt. John Jervis	1735	1823	Male	1771	1772	Leghorn	43.55,10.31666667	1771	12	1	1771	12	23		7
2692	Capt. John Jervis	1735	1823	Male	1771	1772	Naples	40.840141,14.25226021	1771	12	29	1772	2	23		8
2692	Capt. John Jervis	1735	1823	Male	1771	1772	Rome	41.89305556,12.48277778	1772	2	25	1772	4	21		9
2692	Capt. John Jervis	1735	1823	Male	1771	1772	Viterbo	42.4206766,12.107669	1772	4	21	1772	4	22		10
2692	Capt. John Jervis	1735	1823	Male	1771	1772	Florence	43.77138889,11.25416667	1772	4	24	1772	4	26		11
2692	Capt. John Jervis	1735	1823	Male	1771	1772	Leghorn	43.55,10.31666667	1772	4	29	1772	4	29	-	12
2692	Capt. John Jervis	1735	1823	Male	1771	1772	England	51.50722222,-0.1275	1772	5	18	1772	5	18		13
2693.1	Mr Jervis			Male	1785	1786	Naples	40.840141,14.25226021	1785	11		1786	2		between	0
2693.2	Mrs Sophy Jervis			Female	1785	1786	Naples	40.840141,14.25226021	1785	11		1786	2		between	0
2694	Robert Jocelyn, Viscount Jocelyn	1756	1820	Male	1780	1781	Turin	45.06666667,7.7	1780	12	16	1780	12	16	by	0
2694	Robert Jocelyn, Viscount Jocelyn	1756	1820	Male	1780	1781	Bagni di San Giuliano	43.762161,10.44073963	1781	7		1781	7			1
2694	Robert Jocelyn, Viscount Jocelyn	1756	1820	Male	1780	1781	Rome	41.89305556,12.48277778	1781	12	16	1781	12	16	by	2
2695	Richard Paul Jodrell	1745	1831	Male	1768	1769	Turin	45.06666667,7.7	1768	1		1768	9			0
2695	Richard Paul Jodrell	1745	1831	Male	1768	1769	Milan	45.4654219,9.1859243	1768	1		1768	9			1
2695	Richard Paul Jodrell	1745	1831	Male	1768	1769	Parma	44.80147222,10.328	1768	1		1768	9			2
2695	Richard Paul Jodrell	1745	1831	Male	1768	1769	Reggio Emilia	44.69825,10.63125	1768	1		1768	9			3
2695	Richard Paul Jodrell	1745	1831	Male	1768	1769	Modena	44.64783,10.92539	1768	1		1768	9			4
2695	Richard Paul Jodrell	1745	1831	Male	1768	1769	Bologna	44.504822,11.34517956	1768	1		1768	9			5
2695	Richard Paul Jodrell	1745	1831	Male	1768	1769	Florence	43.77138889,11.25416667	1768	9	4	1768	10	21	-	6
2695	Richard Paul Jodrell	1745	1831	Male	1768	1769	Naples	40.840141,14.25226021	1768	11	15	1768	11	15	by	7
2695	Richard Paul Jodrell	1745	1831	Male	1768	1769	Rome	41.89305556,12.48277778	1769	1	25	1769	4		by	8
2696	John			Male	1777	1777	Turin	45.06666667,7.7	1777	4		1777	4			0
2697	Thomas Johnes	1748	1816	Male	1770	1770	Venice	45.43811,12.31814957	1770	8	2	1770	8	2	-	0
2698.1	Charles Johnson			Male	1792	1793	Venice	45.43811,12.31814957	1793	4	21	1793	4	27		0
2698.2	Robert Johnson			Male	1792	1793	Venice	45.43811,12.31814957	1793	4	21	1793	4	27		0
2699	Thomas Johnson	1732	1817	Male	1746	1755	Rome	41.89305556,12.48277778	1746	1		1755	12			0
2699	Thomas Johnson	1732	1817	Male	1782	1784	Rome	41.89305556,12.48277778	1782	1		1782	1			1
2699	Thomas Johnson	1732	1817	Male	1782	1784	Venice	45.43811,12.31814957	1784	4	10	1784	4	10		2
2699	Thomas Johnson	1732	1817	Male	1782	1784	Paris	48.85657778,2.351827778	1784	5		1784	5			3
2700	Thomas Johnson	1762	1814	Male	1785	1786	Rome	41.89305556,12.48277778	1785	3	27	1785	3	27	[	0
2700	Thomas Johnson	1762	1814	Male	1785	1786	Venice	45.43811,12.31814957	1786	11	2	1786	11	2	[	1
2701	Johnson		1791	Male	1791	1791	Padua	45.40638889,11.87777778	1791	3		1791	3			0
2702	James Johnston, Lord Johnston	1688	1730	Male	1713	1713	England	51.50722222,-0.1275	1712	3		1712	5		dep.	0
2702	James Johnston, Lord Johnston	1688	1730	Male	1713	1713	Padua	45.40638889,11.87777778	1713	2	13	1713	2	13		1
2702	James Johnston, Lord Johnston	1688	1730	Male	1713	1713	Venice	45.43811,12.31814957	1713	2	17	1713	2	17		2
2702	James Johnston, Lord Johnston	1688	1730	Male	1713	1713	Naples	40.840141,14.25226021	1713	5	22	1713	6	10		3
2702	James Johnston, Lord Johnston	1688	1730	Male	1713	1713	Rome	41.89305556,12.48277778	1713	6		1713	6			4
2702	James Johnston, Lord Johnston	1688	1730	Male	1713	1713	Genoa	44.40718611,8.933983333	1713	6		1713	8			5
2702	James Johnston, Lord Johnston	1688	1730	Male	1713	1713	Turin	45.06666667,7.7	1713	8		1713	8			6
2702	James Johnston, Lord Johnston	1688	1730	Male	1713	1713	Marseilles	43.29666667,5.376388889	1713	9		1713	9			7
2702	James Johnston, Lord Johnston	1688	1730	Male	1718	1720	Padua	45.40638889,11.87777778	1718	1	9	1718	1	9		8
2702	James Johnston, Lord Johnston	1688	1730	Male	1718	1720	Venice	45.43811,12.31814957	1718	3	6	1718	3	6	-	9
2702	James Johnston, Lord Johnston	1688	1730	Male	1718	1720	Ravenna	44.4183598,12.2035294	1718	4		1718	4			10
2702	James Johnston, Lord Johnston	1688	1730	Male	1718	1720	Rome	41.89305556,12.48277778	1718	8		1718	8			11
2702	James Johnston, Lord Johnston	1688	1730	Male	1718	1720	Bologna	44.504822,11.34517956	1720	11		1720	11			12
2702	James Johnston, Lord Johnston	1688	1730	Male	1729	1730	Rome	41.89305556,12.48277778	1729	4	30	1729	4	30	-	13
2702	James Johnston, Lord Johnston	1688	1730	Male	1729	1730	Naples	40.840141,14.25226021	1730	2	10	1730	2	10	-	14
2703	Gen. James Johnston	1721	1797	Male	1775	1775	Florence	43.77138889,11.25416667	1775	2		1775	3		/	0
2703.1	Henrietta Cecilia West	1727	1817	Female	1775	1775	Florence	43.77138889,11.25416667	1775	2		1775	3		/	0
2704	Pelham Johnston	1681	1765	Male	1715	1715	Padua	45.40638889,11.87777778	1715	1		1715	1			0
2705	Johnston			Male	1770	1770	Italy	41.89305556,12.48277778	1770			1770			-	0
2705	Johnston			Male	1790	1791	Venice	45.43811,12.31814957	1790	12		1791	1			1
2706	Andrew Johnstone			Male	1752	1752	Capua	41.10555556,14.21388889	1752	6	20	1752	6	20		0
2707	Jolliffe			Male	1773	1774	Florence	43.77138889,11.25416667	1773	10	30	1773	10	30	by	0
2707	Jolliffe			Male	1773	1774	Venice	45.43811,12.31814957	1774	4	25	1774	4	25		1
2707.1	Mrs Jolliffe			Female	1773	1774	Florence	43.77138889,11.25416667	1773	10	30	1773	10	30	by	0
2707.1	Mrs Jolliffe			Female	1773	1774	Venice	45.43811,12.31814957	1774	4	25	1774	4	25		1
2707.2	Daughter of Jolliffe			Female	1773	1774	Florence	43.77138889,11.25416667	1773	10	30	1773	10	30	by	0
2707.2	Daughter of Jolliffe			Female	1773	1774	Venice	45.43811,12.31814957	1774	4	25	1774	4	25		1
2708	Mrs Elizabeth Jolly	1761	1785	Female	1785	1785	Leghorn	43.55,10.31666667	1785	4	29	1785	4	29	-	0
2709	Mary Jolly			Female	1793	1793	Venice	45.43811,12.31814957	1793	5	6	1793	5	6		0
2710	Philip Jonas			Male	1780	1781	Rome	41.89305556,12.48277778	1780			1781				0
2711	Charles Jonathan			Male	1796	1796	Vicenza	45.54672,11.5475	1796	7	17	1796	7	17		0
2712	David Jones			Male	1710	1711	Padua	45.40638889,11.87777778	1710	11	20	1710	11	20		0
2712	David Jones			Male	1710	1711	Venice	45.43811,12.31814957	1710	11	28	1710	11	28		1
2712	David Jones			Male	1710	1711	Rome	41.89305556,12.48277778	1711	3	28	1711	7	20	by	2
2712	David Jones			Male	1710	1711	Venice	45.43811,12.31814957	1711	9	11	1711	9	11	by	3
2712	David Jones			Male	1710	1711	Utrecht	52.08888889,5.115555556	1711	11	9	1711	11	9	by	4
2712	David Jones			Male	1719	1719	Padua	45.40638889,11.87777778	1719	11	9	1719	11	9		5
2713	John Jones			Male	1793	1793	Venice	45.43811,12.31814957	1793	3	18	1793	4	11		0
2714	Robert Jones	1706	1742	Male	1730	1731	Rome	41.89305556,12.48277778	1730	11	16	1730	11	16	by	0
2714	Robert Jones	1706	1742	Male	1730	1731	Leghorn	43.55,10.31666667	1730	12		1730	12			1
2714	Robert Jones	1706	1742	Male	1730	1731	Naples	40.840141,14.25226021	1730	1		1731	12			2
2714	Robert Jones	1706	1742	Male	1730	1731	Venice	45.43811,12.31814957	1730	1		1731	12			3
2715	Thomas Jones	1742	1803	Male	1776	1783	Brighthelmstone	50.82838,-0.13947	1776	10	16	1776	10	16	dep.	0
2715	Thomas Jones	1742	1803	Male	1776	1783	Turin	45.06666667,7.7	1776	11	6	1776	11	8		1
2715	Thomas Jones	1742	1803	Male	1776	1783	Milan	45.4654219,9.1859243	1776	11	10	1776	11	12		2
2715	Thomas Jones	1742	1803	Male	1776	1783	Parma	44.80147222,10.328	1776	11	14	1776	11	14		3
2715	Thomas Jones	1742	1803	Male	1776	1783	Modena	44.64783,10.92539	1776	11	15	1776	11	15		4
2715	Thomas Jones	1742	1803	Male	1776	1783	Bologna	44.504822,11.34517956	1776	11	16	1776	11	18		5
2715	Thomas Jones	1742	1803	Male	1776	1783	Florence	43.77138889,11.25416667	1776	11	19	1776	11	22		6
2715	Thomas Jones	1742	1803	Male	1776	1783	Siena	43.31833333,11.33138889	1776	11	23	1776	11	23		7
2715	Thomas Jones	1742	1803	Male	1776	1783	Bolsena	42.6442035,11.9864377	1776	11	25	1776	11	25		8
2715	Thomas Jones	1742	1803	Male	1776	1783	Rome	41.89305556,12.48277778	1776	11	27	1778	9	11		9
2715	Thomas Jones	1742	1803	Male	1776	1783	Gensano	41.70706,12.68904	1776	11		1778	9			10
2715	Thomas Jones	1742	1803	Male	1776	1783	Lake Nemi	41.71667,12.7	1777	3		1777	5			11
2715	Thomas Jones	1742	1803	Male	1776	1783	Naples	40.840141,14.25226021	1778	9	15	1779	1	22		12
2715	Thomas Jones	1742	1803	Male	1776	1783	Pozzuoli	40.84394,14.0952	1778	9		1779	1			13
2715	Thomas Jones	1742	1803	Male	1776	1783	Posillipo	40.81139,14.20172977	1778	9		1779	1			14
2715	Thomas Jones	1742	1803	Male	1776	1783	Pompeii	40.750556,14.489722	1778	9		1779	1			15
2715	Thomas Jones	1742	1803	Male	1776	1783	Portici	40.81563,14.33716	1778	9		1779	1			16
2715	Thomas Jones	1742	1803	Male	1776	1783	Sorrento	40.62678,14.37771	1778	9		1779	1			17
2715	Thomas Jones	1742	1803	Male	1776	1783	Vesuvius	40.82293,14.42874	1778	9		1779	1			18
2715	Thomas Jones	1742	1803	Male	1776	1783	Rome	41.89305556,12.48277778	1779	1	26	1780	5	20		19
2715	Thomas Jones	1742	1803	Male	1776	1783	Naples	40.840141,14.25226021	1780	5	24	1783	8	3		20
2715	Thomas Jones	1742	1803	Male	1776	1783	Procida	40.75636,14.01457	1781	6		1781	7			21
2715	Thomas Jones	1742	1803	Male	1776	1783	Chatham	51.38194444,0.5233333333	1783	11	2	1783	11	2		22
2715.1	Maria Moncke			Female	1779	1783	Rome	41.89305556,12.48277778	1779	1	26	1780	4	1		0
2715.1	Maria Moncke			Female	1779	1783	Naples	40.840141,14.25226021	1780	4	1	1783	8	3		1
2715.1	Maria Moncke			Female	1779	1783	Chatham	51.38194444,0.5233333333	1783	11	2	1783	11	2		2
2715.2	Anna Maria Jones	1780		Female	1780	1783	Rome	41.89305556,12.48277778	1780	1	26	1780	4	1		0
2715.2	Anna Maria Jones	1780		Female	1780	1783	Naples	40.840141,14.25226021	1780	4	1	1783	8	3		1
2715.2	Anna Maria Jones	1780		Female	1780	1783	Chatham	51.38194444,0.5233333333	1783	11	2	1783	11	2		2
2715.3	Elizabeth Francesca Jones	1781		Female	1781	1783	Naples	40.840141,14.25226021	1781			1783	8	3		0
2715.3	Elizabeth Francesca Jones	1781		Female	1781	1783	Chatham	51.38194444,0.5233333333	1783	11	2	1783	11	2		1
2716.1	Mr Jones			Male	1792	1793	Naples	40.840141,14.25226021	1792	12		1793	2			0
2716.1	Mr Jones			Male	1792	1793	Venice	45.43811,12.31814957	1793	4	26	1793	4	26		1
2716.2	Mrs Jones			Female	1792	1793	Naples	40.840141,14.25226021	1792	12		1793	2			0
2716.2	Mrs Jones			Female	1792	1793	Venice	45.43811,12.31814957	1793	4	26	1793	4	26		1
2717	Jones			Male	1726	1727	Rome	41.89305556,12.48277778	1726	6	29	1727	1			0
2717	Jones			Male	1726	1727	Leghorn	43.55,10.31666667	1727	2	8	1727	2	8	by	1
2717	Jones			Male	1726	1727	Florence	43.77138889,11.25416667	1727	2		1727	2			2
2717	Jones			Male	1726	1727	Bologna	44.504822,11.34517956	1727	2		1727	12			3
2717	Jones			Male	1755	1755	Pisa	43.70853,10.4036	1755	1		1755	1			4
2718	John Jonson			Male	1752	1752	Capua	41.10555556,14.21388889	1752	8	26	1752	8	26		0
2718	John Jonson			Male	1752	1752	Naples	40.840141,14.25226021	1752	8		1752	9			1
2718	John Jonson			Male	1752	1752	Capua	41.10555556,14.21388889	1752	9	4	1752	9	4		2
2719	Joseph			Male	1784	1784	Florence	43.77138889,11.25416667	1784	5	15	1784	5	15		0
2720	Col. Josselyn			Male	1700	1701	Rome	41.89305556,12.48277778	1700	12	25	1700	12	25	-	0
2720	Col. Josselyn			Male	1700	1701	Venice	45.43811,12.31814957	1700	12		1701	12			1
2721	William Joy	1675	1734	Male	1702	1733	Florence	43.77138889,11.25416667	1702			1733			c.; -	0
2721	William Joy	1675	1734	Male	1702	1733	Padua	45.40638889,11.87777778	1718	1	2	1718	1	2		1
2722	Rev. Richard Kaye	1736	1809	Male	1763	1764	Geneva	46.20222,6.14569	1763	9		1763	9			0
2722	Rev. Richard Kaye	1736	1809	Male	1763	1764	Milan	45.4654219,9.1859243	1763	9		1763	10			1
2722	Rev. Richard Kaye	1736	1809	Male	1763	1764	Borromean Islands	45.90375,8.5305	1763	9		1763	10			2
2722	Rev. Richard Kaye	1736	1809	Male	1763	1764	Pavia	45.18528056,9.155	1763	9		1763	10			3
2722	Rev. Richard Kaye	1736	1809	Male	1763	1764	Piacenza	45.05242,9.69342	1763	9		1763	10			4
2722	Rev. Richard Kaye	1736	1809	Male	1763	1764	Parma	44.80147222,10.328	1763	9		1763	10			5
2722	Rev. Richard Kaye	1736	1809	Male	1763	1764	Reggio Emilia	44.69825,10.63125	1763	9		1763	10			6
2722	Rev. Richard Kaye	1736	1809	Male	1763	1764	Modena	44.64783,10.92539	1763	9		1763	10			7
2722	Rev. Richard Kaye	1736	1809	Male	1763	1764	Cento	44.7315319,11.2908156	1763	9		1763	10			8
2722	Rev. Richard Kaye	1736	1809	Male	1763	1764	Bologna	44.504822,11.34517956	1763	10	25	1763	10	25	by	9
2722	Rev. Richard Kaye	1736	1809	Male	1763	1764	Florence	43.77138889,11.25416667	1763	11	10	1763	11	10	by; -	10
2722	Rev. Richard Kaye	1736	1809	Male	1763	1764	Rome	41.89305556,12.48277778	1763	12	24	1763	12	24	by	11
2722	Rev. Richard Kaye	1736	1809	Male	1763	1764	Naples	40.840141,14.25226021	1764	1	4	1764	1	4	by	12
2722	Rev. Richard Kaye	1736	1809	Male	1763	1764	Rome	41.89305556,12.48277778	1764	4	15	1764	5	14	by	13
2722	Rev. Richard Kaye	1736	1809	Male	1763	1764	Venice	45.43811,12.31814957	1764	5		1764	7			14
2722	Rev. Richard Kaye	1736	1809	Male	1763	1764	Vienna	48.20849,16.37208	1764	7		1764	7			15
2723	John Kearney			Male	1725	1725	Naples	40.840141,14.25226021	1725	1		1725	6			0
2723	John Kearney			Male	1725	1725	Padua	45.40638889,11.87777778	1725	6	18	1725	6	18		1
2724	George Keate	1729	1797	Male	1754	1755	Genoa	44.40718611,8.933983333	1754	1		1755	2			0
2724	George Keate	1729	1797	Male	1754	1755	Leghorn	43.55,10.31666667	1754	1		1755	2			1
2724	George Keate	1729	1797	Male	1754	1755	Florence	43.77138889,11.25416667	1754	1		1755	2			2
2724	George Keate	1729	1797	Male	1754	1755	Rome	41.89305556,12.48277778	1754	1		1755	2			3
2724	George Keate	1729	1797	Male	1754	1755	Naples	40.840141,14.25226021	1755	2		1755	3			4
2724	George Keate	1729	1797	Male	1754	1755	Rome	41.89305556,12.48277778	1755	5		1755	5			5
2724	George Keate	1729	1797	Male	1754	1755	Rimini	44.05755,12.56528	1755	5		1755	12			6
2724	George Keate	1729	1797	Male	1754	1755	Ravenna	44.4183598,12.2035294	1755	5		1755	12			7
2724	George Keate	1729	1797	Male	1754	1755	Pisa	43.70853,10.4036	1755	5		1755	12			8
2724	George Keate	1729	1797	Male	1754	1755	Venice	45.43811,12.31814957	1755	5		1755	12			9
2724	George Keate	1729	1797	Male	1754	1755	Geneva	46.20222,6.14569	1756	6		1756	8			10
2725	Keating		1763	Male	1751	1763	Rome	41.89305556,12.48277778	1751			1763			-	0
2726	Keck			Male	1792	1793	Venice	45.43811,12.31814957	1792	10	29	1793	1	19		0
2726	Keck			Male	1792	1793	Venice	45.43811,12.31814957	1793	7	20	1793	9	7		1
2727	Kedgell			Male	1779	1779	Rome	41.89305556,12.48277778	1779	11		1779	11		-	0
2728	William Keeble	1714	1774	Male	1761	1774	Naples	40.840141,14.25226021	1761			1761				0
2728	William Keeble	1714	1774	Male	1761	1774	Ischia	40.742809,13.94301987	1765			1765				1
2728	William Keeble	1714	1774	Male	1761	1774	Bologna	44.504822,11.34517956	1765			1774	1	12		2
2729	Theodosius Keene	1754		Male	1775	1775	Rome	41.89305556,12.48277778	1775	1		1775	6			0
2729	Theodosius Keene	1754		Male	1775	1775	Venice	45.43811,12.31814957	1775	6	3	1775	6	3	by	1
2730	Patrick Keir			Male	1792	1792	Sorrento	40.62678,14.37771	1792	4	21	1792	4	21		0
